total_distance,max_speed,min_speed,speed_std,avg_speed,avg_acceleration,max_acceleration,acceleration_std,num_turns,turn_rate,avg_turn_angle,turn_angle_std,avg_bearing_change,avg_altitude,total_altitude_gain,total_altitude_loss,avg_vertical_acceleration,trip_id,start_time,end_time,duration_sec,transport_mode,initial_points,points_removed,pct_points_removed,regular_capped_points,extreme_outliers_removed,speed_cap,trip_summary
0.6522673640260812,5.730092175369379,0.0,1.5530295549688011,1.3397980599930357,0.003285034052640702,0.5117458900442529,0.08747195001084185,158,10.17167381974249,45.42916781627546,46.477167618502406,45.42916781627546,0.0,0.0,0.0,0.0,walk_seg1_move1_cleaned.geojson,2009-04-18 06:52:48,2009-04-18 07:08:36,948.0,walk,345,9,2.608695652173913,5,8,2.78,"
    Trip Summary:
    - Start: 2009-04-18 06:52:48 at 夏鱼路, 老官地, 鱼子山村, 平谷区, 北京市, 中国
    - End: 2009-04-18 07:08:36 at 夏鱼路, 老官地, 鱼子山村, 平谷区, 北京市, 中国
    - Duration: 0 days 00:15:48
    - Distance: 0.65 km
    - Average Speed: 1.34 km/h
    - Average Bearing Change: 45.43°
    - Max Speed: 5.73 km/h
    - Min Speed: 0.00 km/h
    - Speed Variability: 1.55 km/h
    - Average Acceleration: 0.00 m/s²
    - Max Acceleration: 0.51 m/s²
    - Number of Turns: 158
    - Turn Rate: 10.17 turns/min
    - Average Turn Angle: 45.43°
    - Turn Angle Variability: 46.48°
    - Average Altitude: 0.00 m
    - Total Altitude Gain: 0.00 m
    - Total Altitude Loss: 0.00 m
    - Average Vertical Acceleration: 0.00 m/s²
    - Transport Mode: walk"
3.1819159166412216,10.008,0.666204882597255,1.8302009340280263,5.760767394123312,-4.378297410732748e-05,1.7176093009195645,0.2212839125107428,454,15.727482678983833,25.999716992983775,26.625011038408093,25.999716992983775,0.0,0.0,0.0,0.0,walk_seg1_move1_cleaned.geojson,2011-09-03 14:31:20,2011-09-03 15:00:53,1773.0,walk,1524,42,2.7559055118110236,110,41,2.78,"
    Trip Summary:
    - Start: 2011-09-03 14:31:20 at 海淀中街, 中关村核心区, 海淀街道, 海淀区, 北京市, 100872, 中国
    - End: 2011-09-03 15:00:53 at 中关村街道, 海淀区, 北京市, 100098, 中国
    - Duration: 0 days 00:29:33
    - Distance: 3.18 km
    - Average Speed: 5.76 km/h
    - Average Bearing Change: 26.00°
    - Max Speed: 10.01 km/h
    - Min Speed: 0.67 km/h
    - Speed Variability: 1.83 km/h
    - Average Acceleration: -0.00 m/s²
    - Max Acceleration: 1.72 m/s²
    - Number of Turns: 454
    - Turn Rate: 15.73 turns/min
    - Average Turn Angle: 26.00°
    - Turn Angle Variability: 26.63°
    - Average Altitude: 0.00 m
    - Total Altitude Gain: 0.00 m
    - Total Altitude Loss: 0.00 m
    - Average Vertical Acceleration: 0.00 m/s²
    - Transport Mode: walk"
19.158588759830224,24.984,0.5581548068737631,11.12534275228538,12.643139867885754,0.035815392475077826,1.3074629351918683,0.2967690751641585,34,2.3859649122807016,45.281954296146495,53.73064640931896,45.281954296146495,51.92719277504109,112.66714285714303,151.5436571428573,0.04558715985387141,subway_seg2_move1_cleaned.geojson,2009-08-12 01:23:43,2009-08-12 01:50:28,1605.0,subway,250,162,64.8,25,161,6.94,"
    Trip Summary:
    - Start: 2009-08-12 01:23:43 at 东小口镇, 昌平区, 北京市, 102218, 中国
    - End: 2009-08-12 01:50:28 at 北四环西路, 科源社区, 中关村街道, 海淀区, 北京市, 100190, 中国
    - Duration: 0 days 00:26:45
    - Distance: 19.16 km
    - Average Speed: 12.64 km/h
    - Average Bearing Change: 45.28°
    - Max Speed: 24.98 km/h
    - Min Speed: 0.56 km/h
    - Speed Variability: 11.13 km/h
    - Average Acceleration: 0.04 m/s²
    - Max Acceleration: 1.31 m/s²
    - Number of Turns: 34
    - Turn Rate: 2.39 turns/min
    - Average Turn Angle: 45.28°
    - Turn Angle Variability: 53.73°
    - Average Altitude: 51.93 m
    - Total Altitude Gain: 112.67 m
    - Total Altitude Loss: 151.54 m
    - Average Vertical Acceleration: 0.05 m/s²
    - Transport Mode: subway"
0.32944650135462017,10.008,4.639269676572182,2.5228541572105034,7.048873345023782,-0.01541973468997068,0.2982627957459899,0.1348502024712546,4,1.5,42.84792966562596,59.001044058245554,42.84792966562596,72.16167912087919,9.69554285714284,2.4093714285714327,0.044054229148628735,walk_seg1_move1_cleaned.geojson,2009-08-12 01:19:33,2009-08-12 01:22:28,175.0,walk,19,5,26.31578947368421,6,4,2.78,"
    Trip Summary:
    - Start: 2009-08-12 01:19:33 at 中滩村北一街, 天通苑南街道, 中滩村, 昌平区, 北京市, 102218, 中国
    - End: 2009-08-12 01:22:28 at 中东路, 天通苑南街道, 东小口镇, 昌平区, 北京市, 102218, 中国
    - Duration: 0 days 00:02:55
    - Distance: 0.33 km
    - Average Speed: 7.05 km/h
    - Average Bearing Change: 42.85°
    - Max Speed: 10.01 km/h
    - Min Speed: 4.64 km/h
    - Speed Variability: 2.52 km/h
    - Average Acceleration: -0.02 m/s²
    - Max Acceleration: 0.30 m/s²
    - Number of Turns: 4
    - Turn Rate: 1.50 turns/min
    - Average Turn Angle: 42.85°
    - Turn Angle Variability: 59.00°
    - Average Altitude: 72.16 m
    - Total Altitude Gain: 9.70 m
    - Total Altitude Loss: 2.41 m
    - Average Vertical Acceleration: 0.04 m/s²
    - Transport Mode: walk"
26.95105843458978,50.004000000000005,0.029952540132689647,17.52836159958462,31.3208361541922,0.02200573686713867,1.937497413991066,0.2827564530552288,22,0.6401551891367604,7.965840533790792,17.240897681236333,7.965840533790792,38.04169305637984,163.4642400000001,110.31582857142861,0.01717023479676774,car_seg1_move1_cleaned.geojson,2008-10-26 05:59:26,2008-10-26 06:35:15,2149.0,car,357,19,5.322128851540616,112,18,13.89,"
    Trip Summary:
    - Start: 2008-10-26 05:59:26 at 金盏乡, 朝阳区, 北京市, 100103, 中国
    - End: 2008-10-26 06:35:15 at 中关村街道, 海淀区, 北京市, 100098, 中国
    - Duration: 0 days 00:35:49
    - Distance: 26.95 km
    - Average Speed: 31.32 km/h
    - Average Bearing Change: 7.97°
    - Max Speed: 50.00 km/h
    - Min Speed: 0.03 km/h
    - Speed Variability: 17.53 km/h
    - Average Acceleration: 0.02 m/s²
    - Max Acceleration: 1.94 m/s²
    - Number of Turns: 22
    - Turn Rate: 0.64 turns/min
    - Average Turn Angle: 7.97°
    - Turn Angle Variability: 17.24°
    - Average Altitude: 38.04 m
    - Total Altitude Gain: 163.46 m
    - Total Altitude Loss: 110.32 m
    - Average Vertical Acceleration: 0.02 m/s²
    - Transport Mode: car"
1.6766864496292246,39.996,0.0,13.146275818369581,13.63955898471092,0.053164211955678255,2.577304456591733,0.39015315325628813,27,3.2270916334661353,35.868143576344,46.7006836402085,35.868143576344,19.60373612698413,12.932228571428578,1.9594285714285782,0.018028284789765012,bus_seg1_move1_cleaned.geojson,2008-09-05 05:56:33,2008-09-05 06:04:21,468.0,bus,96,5,5.208333333333334,7,4,11.11,"
    Trip Summary:
    - Start: 2008-09-05 05:56:33 at 阜成门内, 阜成门内大街, 新街口街道, 首都功能核心区, 西城区, 北京市, 100032, 中国
    - End: 2008-09-05 06:04:21 at 阜成门外大街辅路, 黄瓜园社区, 展览路街道, 首都功能核心区, 西城区, 北京市, 100032, 中国
    - Duration: 0 days 00:07:48
    - Distance: 1.68 km
    - Average Speed: 13.64 km/h
    - Average Bearing Change: 35.87°
    - Max Speed: 40.00 km/h
    - Min Speed: 0.00 km/h
    - Speed Variability: 13.15 km/h
    - Average Acceleration: 0.05 m/s²
    - Max Acceleration: 2.58 m/s²
    - Number of Turns: 27
    - Turn Rate: 3.23 turns/min
    - Average Turn Angle: 35.87°
    - Turn Angle Variability: 46.70°
    - Average Altitude: 19.60 m
    - Total Altitude Gain: 12.93 m
    - Total Altitude Loss: 1.96 m
    - Average Vertical Acceleration: 0.02 m/s²
    - Transport Mode: bus"
36.256244893474594,50.004000000000005,0.8573216047515956,15.693178183677851,34.18547230654415,0.009331158054555035,3.018926891767728,0.3222172572138265,33,0.5709342560553633,5.206606970045341,18.193545019029404,5.206606970045341,47.80595138943251,248.834365714286,184.9918285714288,0.0411435067765272,car_seg1_move1_cleaned.geojson,2008-06-01 23:03:33,2008-06-02 00:01:44,3491.0,car,964,14,1.4522821576763485,358,13,13.89,"
    Trip Summary:
    - Start: 2008-06-01 23:03:33 at 京通快速路, 管庄乡, 朝阳区, 北京市, 100024, 中国
    - End: 2008-06-02 00:01:44 at 知春路, 花园路街道, 中关村街道, 海淀区, 北京市, 100081, 中国
    - Duration: 0 days 00:58:11
    - Distance: 36.26 km
    - Average Speed: 34.19 km/h
    - Average Bearing Change: 5.21°
    - Max Speed: 50.00 km/h
    - Min Speed: 0.86 km/h
    - Speed Variability: 15.69 km/h
    - Average Acceleration: 0.01 m/s²
    - Max Acceleration: 3.02 m/s²
    - Number of Turns: 33
    - Turn Rate: 0.57 turns/min
    - Average Turn Angle: 5.21°
    - Turn Angle Variability: 18.19°
    - Average Altitude: 47.81 m
    - Total Altitude Gain: 248.83 m
    - Total Altitude Loss: 184.99 m
    - Average Vertical Acceleration: 0.04 m/s²
    - Transport Mode: car"
13.924789624198185,6.756402225498995,1.343418625291401,1.1009693792691648,5.259023024033969,0.0008311978960814485,0.3158776106247772,0.049133174706608405,24,0.6572341396622547,16.001454766551547,27.735911250439823,16.001454766551547,46.583513048057945,43.587851428571305,40.457119999999925,0.01503611624709524,subway_seg1_move1_cleaned.geojson,2008-07-01 01:18:23,2008-07-01 01:55:46,2243.0,subway,223,5,2.242152466367713,4,4,6.94,"
    Trip Summary:
    - Start: 2008-07-01 01:18:23 at 育知东路, 回龙观街道, 昌平区, 北京市, 100096, 中国
    - End: 2008-07-01 01:55:46 at 希格玛大厦, 知春路, 中关村街道, 海淀区, 北京市, 100098, 中国
    - Duration: 0 days 00:37:23
    - Distance: 13.92 km
    - Average Speed: 5.26 km/h
    - Average Bearing Change: 16.00°
    - Max Speed: 6.76 km/h
    - Min Speed: 1.34 km/h
    - Speed Variability: 1.10 km/h
    - Average Acceleration: 0.00 m/s²
    - Max Acceleration: 0.32 m/s²
    - Number of Turns: 24
    - Turn Rate: 0.66 turns/min
    - Average Turn Angle: 16.00°
    - Turn Angle Variability: 27.74°
    - Average Altitude: 46.58 m
    - Total Altitude Gain: 43.59 m
    - Total Altitude Loss: 40.46 m
    - Average Vertical Acceleration: 0.02 m/s²
    - Transport Mode: subway"
0.5149608245674785,10.008,2.1227479004375236,2.6559980155457428,6.5941047535057375,0.00043339036627824875,0.4207527169437719,0.12070633159113947,20,4.316546762589928,37.27013027092869,39.79565421072205,37.27013027092869,64.64018087912092,17.86708571428575,9.883502857142894,0.025303120551622742,walk_seg1_move1_cleaned.geojson,2008-07-01 03:16:36,2008-07-01 03:21:14,278.0,walk,55,2,3.6363636363636362,18,1,2.78,"
    Trip Summary:
    - Start: 2008-07-01 03:16:36 at 中关村街道, 海淀区, 北京市, 100098, 中国
    - End: 2008-07-01 03:21:14 at 京东科技大厦（原翠宫饭店）, 76, 知春路, 知春东里社区, 中关村街道, 海淀区, 北京市, 100098, 中国
    - Duration: 0 days 00:04:38
    - Distance: 0.51 km
    - Average Speed: 6.59 km/h
    - Average Bearing Change: 37.27°
    - Max Speed: 10.01 km/h
    - Min Speed: 2.12 km/h
    - Speed Variability: 2.66 km/h
    - Average Acceleration: 0.00 m/s²
    - Max Acceleration: 0.42 m/s²
    - Number of Turns: 20
    - Turn Rate: 4.32 turns/min
    - Average Turn Angle: 37.27°
    - Turn Angle Variability: 39.80°
    - Average Altitude: 64.64 m
    - Total Altitude Gain: 17.87 m
    - Total Altitude Loss: 9.88 m
    - Average Vertical Acceleration: 0.03 m/s²
    - Transport Mode: walk"
1.6843651425906205,19.29054920504818,0.3997229773799367,3.965072566875802,11.43705433298081,-0.00472709579162854,1.0555885113182932,0.21991486265751772,27,3.0916030534351147,15.235080350149316,18.163282551743738,15.235080350149316,0.0,0.0,0.0,0.0,bike_seg2_move1_cleaned.geojson,2008-10-10 11:22:11,2008-10-10 11:30:57,526.0,bike,243,4,1.646090534979424,4,3,6.94,"
    Trip Summary:
    - Start: 2008-10-10 11:22:11 at 北京中医药大学（西校区）, 11号, 北三环东路, 和平街街道, 朝阳区, 北京市, 100029, 中国
    - End: 2008-10-10 11:30:57 at 小关街道, 朝阳区, 北京市, 100029, 中国
    - Duration: 0 days 00:08:46
    - Distance: 1.68 km
    - Average Speed: 11.44 km/h
    - Average Bearing Change: 15.24°
    - Max Speed: 19.29 km/h
    - Min Speed: 0.40 km/h
    - Speed Variability: 3.97 km/h
    - Average Acceleration: -0.00 m/s²
    - Max Acceleration: 1.06 m/s²
    - Number of Turns: 27
    - Turn Rate: 3.09 turns/min
    - Average Turn Angle: 15.24°
    - Turn Angle Variability: 18.16°
    - Average Altitude: 0.00 m
    - Total Altitude Gain: 0.00 m
    - Total Altitude Loss: 0.00 m
    - Average Vertical Acceleration: 0.00 m/s²
    - Transport Mode: bike"
3.466140066063707,11.47585394891245,0.6150939860706335,1.983677514616207,5.943266558461258,0.0024528875807016642,1.120560264393858,0.11928826714932499,204,5.703634669151911,21.857430202214232,23.38530050611404,21.857430202214232,0.0,0.0,0.0,0.0,bike_seg1_move1_cleaned.geojson,2008-10-10 13:37:46,2008-10-10 14:13:44,2158.0,bike,910,7,0.7692307692307693,8,6,6.94,"
    Trip Summary:
    - Start: 2008-10-10 13:37:46 at 小关街道, 朝阳区, 北京市, 100029, 中国
    - End: 2008-10-10 14:13:44 at 北京中医药大学（西校区）, 11号, 北三环东路, 和平街街道, 朝阳区, 北京市, 100029, 中国
    - Duration: 0 days 00:35:58
    - Distance: 3.47 km
    - Average Speed: 5.94 km/h
    - Average Bearing Change: 21.86°
    - Max Speed: 11.48 km/h
    - Min Speed: 0.62 km/h
    - Speed Variability: 1.98 km/h
    - Average Acceleration: 0.00 m/s²
    - Max Acceleration: 1.12 m/s²
    - Number of Turns: 204
    - Turn Rate: 5.70 turns/min
    - Average Turn Angle: 21.86°
    - Turn Angle Variability: 23.39°
    - Average Altitude: 0.00 m
    - Total Altitude Gain: 0.00 m
    - Total Altitude Loss: 0.00 m
    - Average Vertical Acceleration: 0.00 m/s²
    - Transport Mode: bike"
7.2581614224945445,19.916348108694137,2.109006554392688,5.411311137363237,10.480789120119905,-0.006510651336518354,0.29176959247130835,0.08789938266869002,31,0.8041504539559015,44.435930322656546,48.93031686962337,44.435930322656546,45.130612244898,35.428571428571495,40.428571428571615,0.002265003991417715,bike_seg1_move1_cleaned.geojson,2007-11-02 14:23:30,2007-11-02 15:03:59,2429.0,bike,84,13,15.476190476190476,7,12,6.94,"
    Trip Summary:
    - Start: 2007-11-02 14:23:30 at 中关村街道, 海淀区, 北京市, 100098, 中国
    - End: 2007-11-02 15:03:59 at 精华教育研究院, 北三环西路, 中关村街道, 海淀区, 北京市, 100098, 中国
    - Duration: 0 days 00:40:29
    - Distance: 7.26 km
    - Average Speed: 10.48 km/h
    - Average Bearing Change: 44.44°
    - Max Speed: 19.92 km/h
    - Min Speed: 2.11 km/h
    - Speed Variability: 5.41 km/h
    - Average Acceleration: -0.01 m/s²
    - Max Acceleration: 0.29 m/s²
    - Number of Turns: 31
    - Turn Rate: 0.80 turns/min
    - Average Turn Angle: 44.44°
    - Turn Angle Variability: 48.93°
    - Average Altitude: 45.13 m
    - Total Altitude Gain: 35.43 m
    - Total Altitude Loss: 40.43 m
    - Average Vertical Acceleration: 0.00 m/s²
    - Transport Mode: bike"
0.3217506304560584,4.092476877072889,0.8983152083387473,1.064714258822067,2.4744117093754516,-0.0035181764105251334,0.0028319431171229957,0.00745328238301979,3,0.5844155844155844,28.633830581473735,24.369438710670767,28.633830581473735,64.65476190476195,4.428571428571274,0.2857142857142989,0.0009203831762467805,walk_seg2_move1_cleaned.geojson,2007-05-20 12:39:35,2007-05-20 12:45:32,357.0,walk,10,1,10.0,2,0,2.78,"
    Trip Summary:
    - Start: 2007-05-20 12:39:35 at 北三环西路, 北太平庄街道, 海淀区, 北京市, 100081, 中国
    - End: 2007-05-20 12:45:32 at 北太平庄街道, 海淀区, 北京市, 100088, 中国
    - Duration: 0 days 00:05:57
    - Distance: 0.32 km
    - Average Speed: 2.47 km/h
    - Average Bearing Change: 28.63°
    - Max Speed: 4.09 km/h
    - Min Speed: 0.90 km/h
    - Speed Variability: 1.06 km/h
    - Average Acceleration: -0.00 m/s²
    - Max Acceleration: 0.00 m/s²
    - Number of Turns: 3
    - Turn Rate: 0.58 turns/min
    - Average Turn Angle: 28.63°
    - Turn Angle Variability: 24.37°
    - Average Altitude: 64.65 m
    - Total Altitude Gain: 4.43 m
    - Total Altitude Loss: 0.29 m
    - Average Vertical Acceleration: 0.00 m/s²
    - Transport Mode: walk"
28.564868418817394,50.004000000000005,2.0035739351954445,13.321391055735388,34.433800310821496,-0.015639602945615703,0.7600548941010167,0.3214672824943959,27,0.7061900610287707,29.971984541465396,34.194051224751945,29.971984541465396,39.63109935332163,50.3333333333334,43.76190476190479,0.006774646272594922,car_seg1_move1_cleaned.geojson,2007-05-20 11:53:06,2007-05-20 12:37:45,2679.0,car,101,19,18.81188118811881,23,18,13.89,"
    Trip Summary:
    - Start: 2007-05-20 11:53:06 at 红军营南路, 来广营乡, 朝阳区, 北京市, 102218, 中国
    - End: 2007-05-20 12:37:45 at 北三环西路, 北太平庄街道, 海淀区, 北京市, 100081, 中国
    - Duration: 0 days 00:44:39
    - Distance: 28.56 km
    - Average Speed: 34.43 km/h
    - Average Bearing Change: 29.97°
    - Max Speed: 50.00 km/h
    - Min Speed: 2.00 km/h
    - Speed Variability: 13.32 km/h
    - Average Acceleration: -0.02 m/s²
    - Max Acceleration: 0.76 m/s²
    - Number of Turns: 27
    - Turn Rate: 0.71 turns/min
    - Average Turn Angle: 29.97°
    - Turn Angle Variability: 34.19°
    - Average Altitude: 39.63 m
    - Total Altitude Gain: 50.33 m
    - Total Altitude Loss: 43.76 m
    - Average Vertical Acceleration: 0.01 m/s²
    - Transport Mode: car"
1.3594433284256906,8.003455787504008,0.19986008685458545,1.3530164188889229,2.9304606290820465,-0.0004923557831381347,0.8058275070066436,0.08407511606419518,237,9.281984334203655,32.39428031901504,33.931028288919656,32.39428031901504,35.52557129401213,59.37794285714279,59.2473142857142,0.01958735870583805,bike_seg1_move1_cleaned.geojson,2008-10-31 13:59:58,2008-10-31 14:25:40,1542.0,bike,644,6,0.9316770186335404,2,5,6.94,"
    Trip Summary:
    - Start: 2008-10-31 13:59:58 at 宝炒面馆（南锣店）, 134, 鼓楼东大街, 安定门街道, 首都功能核心区, 东城区, 北京市, 100010, 中国
    - End: 2008-10-31 14:25:40 at 雨儿胡同, 南锣鼓巷, 交道口街道, 首都功能核心区, 东城区, 北京市, 100010, 中国
    - Duration: 0 days 00:25:42
    - Distance: 1.36 km
    - Average Speed: 2.93 km/h
    - Average Bearing Change: 32.39°
    - Max Speed: 8.00 km/h
    - Min Speed: 0.20 km/h
    - Speed Variability: 1.35 km/h
    - Average Acceleration: -0.00 m/s²
    - Max Acceleration: 0.81 m/s²
    - Number of Turns: 237
    - Turn Rate: 9.28 turns/min
    - Average Turn Angle: 32.39°
    - Turn Angle Variability: 33.93°
    - Average Altitude: 35.53 m
    - Total Altitude Gain: 59.38 m
    - Total Altitude Loss: 59.25 m
    - Average Vertical Acceleration: 0.02 m/s²
    - Transport Mode: bike"
3.1134431263409135,21.457685433233486,0.9993085492876205,3.507833148066192,10.115377660994202,0.0033274054310393586,1.4142228682210884,0.2529648932818018,49,3.121019108280255,14.120225605093756,17.16719864774964,14.120225605093756,0.0,0.0,0.0,0.0,bike_seg1_move1_cleaned.geojson,2008-11-05 11:54:45,2008-11-05 12:10:47,962.0,bike,435,11,2.528735632183908,14,10,6.94,"
    Trip Summary:
    - Start: 2008-11-05 11:54:45 at 北京中医药大学（西校区）, 11号, 北三环东路, 和平街街道, 朝阳区, 北京市, 100029, 中国
    - End: 2008-11-05 12:10:47 at 小营路, 大屯街道, 朝阳区, 北京市, 100012, 中国
    - Duration: 0 days 00:16:02
    - Distance: 3.11 km
    - Average Speed: 10.12 km/h
    - Average Bearing Change: 14.12°
    - Max Speed: 21.46 km/h
    - Min Speed: 1.00 km/h
    - Speed Variability: 3.51 km/h
    - Average Acceleration: 0.00 m/s²
    - Max Acceleration: 1.41 m/s²
    - Number of Turns: 49
    - Turn Rate: 3.12 turns/min
    - Average Turn Angle: 14.12°
    - Turn Angle Variability: 17.17°
    - Average Altitude: 0.00 m
    - Total Altitude Gain: 0.00 m
    - Total Altitude Loss: 0.00 m
    - Average Vertical Acceleration: 0.00 m/s²
    - Transport Mode: bike"
20.792395486063718,39.26574318497453,0.0,12.194910572040579,12.760013921937125,-0.0031071803555879135,2.137864816143579,0.29615528145194503,259,4.076600209863589,21.636927444710953,38.23504413639765,21.636927444710953,0.0,0.0,0.0,0.0,car_seg1_move1_cleaned.geojson,2008-11-05 02:32:21,2008-11-05 03:36:19,3838.0,car,1447,16,1.10573600552868,74,15,13.89,"
    Trip Summary:
    - Start: 2008-11-05 02:32:21 at 太平庄东一街, 东小口镇, 昌平区, 北京市, 102218, 中国
    - End: 2008-11-05 03:36:19 at 小营路, 大屯街道, 朝阳区, 北京市, 100012, 中国
    - Duration: 0 days 01:03:58
    - Distance: 20.79 km
    - Average Speed: 12.76 km/h
    - Average Bearing Change: 21.64°
    - Max Speed: 39.27 km/h
    - Min Speed: 0.00 km/h
    - Speed Variability: 12.19 km/h
    - Average Acceleration: -0.00 m/s²
    - Max Acceleration: 2.14 m/s²
    - Number of Turns: 259
    - Turn Rate: 4.08 turns/min
    - Average Turn Angle: 21.64°
    - Turn Angle Variability: 38.24°
    - Average Altitude: 0.00 m
    - Total Altitude Gain: 0.00 m
    - Total Altitude Loss: 0.00 m
    - Average Vertical Acceleration: 0.00 m/s²
    - Transport Mode: car"
10.199032823604018,39.996,1.3190877747830665,12.887505320990792,23.286095218644533,0.028607457939019865,0.8741274096547407,0.3360285329229325,17,1.2895069532237673,11.304986119199317,25.60208032691886,11.304986119199317,65.44383638655465,64.11975999999989,85.77144571428558,0.05441424660392254,bus_seg1_move1_cleaned.geojson,2008-08-17 21:16:12,2008-08-17 21:30:09,837.0,bus,214,9,4.205607476635514,46,8,11.11,"
    Trip Summary:
    - Start: 2008-08-17 21:16:12 at 北京大学, 5号, 颐和园路, 海淀街道, 六郎庄村, 海淀区, 北京市, 100871, 中国
    - End: 2008-08-17 21:30:09 at 国家体育场南路, 奥运村街道, 朝阳区, 北京市, 100012, 中国
    - Duration: 0 days 00:13:57
    - Distance: 10.20 km
    - Average Speed: 23.29 km/h
    - Average Bearing Change: 11.30°
    - Max Speed: 40.00 km/h
    - Min Speed: 1.32 km/h
    - Speed Variability: 12.89 km/h
    - Average Acceleration: 0.03 m/s²
    - Max Acceleration: 0.87 m/s²
    - Number of Turns: 17
    - Turn Rate: 1.29 turns/min
    - Average Turn Angle: 11.30°
    - Turn Angle Variability: 25.60°
    - Average Altitude: 65.44 m
    - Total Altitude Gain: 64.12 m
    - Total Altitude Loss: 85.77 m
    - Average Vertical Acceleration: 0.05 m/s²
    - Transport Mode: bus"
0.9135883827038743,16.33328274783371,1.6328622202677237,4.148471900240806,10.149261226140872,0.008997063881254133,1.2752188290035538,0.18374326650424638,38,6.333333333333333,28.15700086649002,32.34374015710896,28.15700086649002,45.85178049886623,34.12453714285719,31.2093428571429,0.06597210914955703,bike_seg1_move1_cleaned.geojson,2008-12-07 08:50:50,2008-12-07 08:59:36,526.0,bike,130,3,2.307692307692308,1,2,6.94,"
    Trip Summary:
    - Start: 2008-12-07 08:50:50 at 东南门内大街, 燕园街道, 海淀区, 北京市, 100871, 中国
    - End: 2008-12-07 08:59:36 at 北京大学, 5号, 颐和园路, 海淀街道, 六郎庄村, 海淀区, 北京市, 100871, 中国
    - Duration: 0 days 00:08:46
    - Distance: 0.91 km
    - Average Speed: 10.15 km/h
    - Average Bearing Change: 28.16°
    - Max Speed: 16.33 km/h
    - Min Speed: 1.63 km/h
    - Speed Variability: 4.15 km/h
    - Average Acceleration: 0.01 m/s²
    - Max Acceleration: 1.28 m/s²
    - Number of Turns: 38
    - Turn Rate: 6.33 turns/min
    - Average Turn Angle: 28.16°
    - Turn Angle Variability: 32.34°
    - Average Altitude: 45.85 m
    - Total Altitude Gain: 34.12 m
    - Total Altitude Loss: 31.21 m
    - Average Vertical Acceleration: 0.07 m/s²
    - Transport Mode: bike"
0.7840285155275114,24.984,2.3311218727481005,9.177117209137423,15.044598506233498,0.0250554803753065,0.7104317267540067,0.3379889011206882,14,4.097560975609756,77.45569570080472,60.8932600055808,77.45569570080472,110.68981333333342,293.48030857142885,52.91037714285733,1.5276500192203866,bike_seg1_move1_cleaned.geojson,2008-09-20 03:42:53,2008-09-20 03:45:09,136.0,bike,32,7,21.875,6,6,6.94,"
    Trip Summary:
    - Start: 2008-09-20 03:42:53 at 颐和园路, 稻香园北社区, 海淀街道, 六郎庄村, 海淀区, 北京市, 100871, 中国
    - End: 2008-09-20 03:45:09 at 田老师红烧肉, 苏州街, 稻香园北社区, 海淀街道, 六郎庄村, 海淀区, 北京市, 100080, 中国
    - Duration: 0 days 00:02:16
    - Distance: 0.78 km
    - Average Speed: 15.04 km/h
    - Average Bearing Change: 77.46°
    - Max Speed: 24.98 km/h
    - Min Speed: 2.33 km/h
    - Speed Variability: 9.18 km/h
    - Average Acceleration: 0.03 m/s²
    - Max Acceleration: 0.71 m/s²
    - Number of Turns: 14
    - Turn Rate: 4.10 turns/min
    - Average Turn Angle: 77.46°
    - Turn Angle Variability: 60.89°
    - Average Altitude: 110.69 m
    - Total Altitude Gain: 293.48 m
    - Total Altitude Loss: 52.91 m
    - Average Vertical Acceleration: 1.53 m/s²
    - Transport Mode: bike"
1.020876514446419,39.996,0.2521403831890027,16.154760258719996,15.471049460550853,0.011658625981179335,2.0645541506715444,0.26715938765027814,22,6.226415094339623,22.20504525196745,27.80195706403881,22.20504525196745,0.0,0.0,0.0,0.0,bus_seg2_move1_cleaned.geojson,2009-07-25 14:43:04,2009-07-25 14:46:38,214.0,bus,93,2,2.1505376344086025,20,1,11.11,"
    Trip Summary:
    - Start: 2009-07-25 14:43:04 at 北苑路, 飘亮阳光广场, 大屯街道, 朝阳区, 北京市, 100012, 中国
    - End: 2009-07-25 14:46:38 at 小营路, 大屯街道, 朝阳区, 北京市, 100012, 中国
    - Duration: 0 days 00:03:34
    - Distance: 1.02 km
    - Average Speed: 15.47 km/h
    - Average Bearing Change: 22.21°
    - Max Speed: 40.00 km/h
    - Min Speed: 0.25 km/h
    - Speed Variability: 16.15 km/h
    - Average Acceleration: 0.01 m/s²
    - Max Acceleration: 2.06 m/s²
    - Number of Turns: 22
    - Turn Rate: 6.23 turns/min
    - Average Turn Angle: 22.21°
    - Turn Angle Variability: 27.80°
    - Average Altitude: 0.00 m
    - Total Altitude Gain: 0.00 m
    - Total Altitude Loss: 0.00 m
    - Average Vertical Acceleration: 0.00 m/s²
    - Transport Mode: bus"
